order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item
74495,59619,Complete,2024-06-01 00:41:27.058181 UTC,,2024-06-01 01:44:27.058181 UTC,2024-06-03 04:45:27.058181 UTC,1
76014,60825,Complete,2024-05-31 07:43:00 UTC,,2024-05-31 21:54:00 UTC,2024-06-04 10:53:00 UTC,1
19443,15483,Complete,2024-05-31 04:46:00 UTC,,2024-05-31 07:34:00 UTC,2024-06-04 22:03:00 UTC,1
13052,10336,Complete,2024-06-01 07:07:00 UTC,,2024-06-01 21:22:00 UTC,2024-06-05 23:16:00 UTC,1
89335,71486,Complete,2024-06-01 11:55:00 UTC,,2024-06-02 00:18:00 UTC,2024-06-05 07:38:00 UTC,1
108018,86407,Complete,2024-06-01 09:14:00 UTC,,2024-06-03 09:59:00 UTC,2024-06-06 06:42:00 UTC,1
116930,93605,Complete,2024-05-31 01:54:00 UTC,,2024-06-01 23:38:00 UTC,2024-06-03 18:52:00 UTC,1
119691,95793,Complete,2024-05-31 12:20:00 UTC,,2024-05-31 23:37:00 UTC,2024-06-05 14:58:00 UTC,1
47518,38002,Complete,2024-06-01 09:31:36.825444 UTC,,2024-06-02 01:09:36.825444 UTC,2024-06-04 15:56:36.825444 UTC,1
57065,45598,Complete,2024-06-01 06:06:00 UTC,,2024-06-03 16:48:00 UTC,2024-06-05 01:05:00 UTC,1
100949,80724,Complete,2024-06-01 01:22:00 UTC,,2024-06-01 21:57:00 UTC,2024-06-02 06:26:00 UTC,1
59091,47220,Complete,2024-05-31 14:02:00 UTC,,2024-06-01 09:10:00 UTC,2024-06-03 01:05:00 UTC,1
98539,78815,Complete,2024-05-31 05:36:00 UTC,,2024-06-01 08:27:00 UTC,2024-06-03 01:41:00 UTC,1
4692,3681,Complete,2024-05-31 08:21:00 UTC,,2024-06-01 12:28:00 UTC,2024-06-04 03:30:00 UTC,1
101235,80945,Complete,2024-06-01 14:43:00 UTC,,2024-06-03 15:55:00 UTC,2024-06-07 21:00:00 UTC,1
102451,81932,Complete,2024-06-01 08:32:00 UTC,,2024-06-04 00:28:00 UTC,2024-06-04 15:31:00 UTC,1
35338,28248,Complete,2024-05-31 01:05:00 UTC,,2024-06-02 14:59:00 UTC,2024-06-03 15:44:00 UTC,1
66429,53097,Complete,2024-06-01 03:25:00 UTC,,2024-06-03 20:30:00 UTC,2024-06-04 00:01:00 UTC,1
15123,11995,Complete,2024-05-31 16:11:00 UTC,,2024-06-01 01:09:00 UTC,2024-06-01 19:53:00 UTC,1
3237,2557,Complete,2024-05-31 17:02:00 UTC,,2024-06-01 03:08:00 UTC,2024-06-03 13:20:00 UTC,1
59866,47841,Complete,2024-05-31 06:17:00 UTC,,2024-06-01 17:41:00 UTC,2024-06-03 18:22:00 UTC,1
75052,60085,Complete,2024-05-31 17:05:00 UTC,,2024-06-01 21:52:00 UTC,2024-06-06 02:10:00 UTC,1
114041,91296,Complete,2024-06-01 14:53:00 UTC,,2024-06-03 06:33:00 UTC,2024-06-04 15:40:00 UTC,1
6499,5091,Complete,2024-06-01 17:12:00 UTC,,2024-06-02 23:35:00 UTC,2024-06-07 10:00:00 UTC,1
82182,65766,Complete,2024-05-31 02:11:00 UTC,,2024-05-31 04:25:00 UTC,2024-06-05 01:15:00 UTC,1
105511,84441,Complete,2024-05-31 02:01:00 UTC,,2024-06-02 03:36:00 UTC,2024-06-06 08:34:00 UTC,1
117717,94248,Complete,2024-05-31 08:16:00 UTC,,2024-05-31 18:39:00 UTC,2024-06-02 03:37:00 UTC,1
93504,74870,Complete,2024-06-01 03:29:00 UTC,,2024-06-02 08:09:00 UTC,2024-06-04 09:12:00 UTC,1
97250,77830,Complete,2024-06-01 11:38:00 UTC,,2024-06-01 14:16:00 UTC,2024-06-06 10:17:00 UTC,1
115361,92352,Complete,2024-05-31 12:07:00 UTC,,2024-06-01 13:36:00 UTC,2024-06-05 20:02:00 UTC,1
88908,71109,Complete,2024-06-01 02:54:00 UTC,,2024-06-02 02:06:00 UTC,2024-06-02 05:26:00 UTC,1
64837,51854,Complete,2024-05-31 15:48:00 UTC,,2024-05-31 15:59:00 UTC,2024-06-05 14:42:00 UTC,1
111720,89342,Complete,2024-06-01 14:57:00 UTC,,2024-06-04 09:48:00 UTC,2024-06-05 02:05:00 UTC,1
65055,52013,Complete,2024-05-31 18:47:00 UTC,,2024-06-01 12:35:00 UTC,2024-06-03 00:35:00 UTC,1
52911,42272,Complete,2024-05-31 03:29:00 UTC,,2024-06-01 23:10:00 UTC,2024-06-04 21:12:00 UTC,1
111537,89194,Complete,2024-06-01 18:35:00 UTC,,2024-06-02 02:18:00 UTC,2024-06-03 17:37:00 UTC,1
3228,2552,Complete,2024-06-01 09:26:00 UTC,,2024-06-03 01:47:00 UTC,2024-06-06 14:22:00 UTC,1
113795,91105,Complete,2024-06-01 00:14:00 UTC,,2024-06-03 22:28:00 UTC,2024-06-04 00:23:00 UTC,1
52212,41727,Complete,2024-06-01 06:36:00 UTC,,2024-06-02 06:21:00 UTC,2024-06-03 04:32:00 UTC,1
4209,3327,Complete,2024-05-31 05:47:00 UTC,,2024-05-31 22:56:00 UTC,2024-06-05 14:55:00 UTC,1
10359,8205,Complete,2024-06-01 15:22:00 UTC,,2024-06-03 17:43:00 UTC,2024-06-06 22:15:00 UTC,1
55963,44692,Complete,2024-05-31 02:29:00 UTC,,2024-05-31 22:36:00 UTC,2024-06-05 15:22:00 UTC,1
46034,36831,Complete,2024-05-31 01:38:00 UTC,,2024-06-01 12:06:00 UTC,2024-06-02 20:32:00 UTC,1
83174,66537,Complete,2024-05-31 04:31:00 UTC,,2024-06-02 15:38:00 UTC,2024-06-07 13:40:00 UTC,1
1101,870,Complete,2024-06-01 00:44:00 UTC,,2024-06-02 17:57:00 UTC,2024-06-06 19:02:00 UTC,1
28281,22582,Complete,2024-06-01 11:27:56.560909 UTC,,2024-06-03 22:40:56.560909 UTC,2024-06-08 01:10:56.560909 UTC,1
60725,48530,Complete,2024-06-01 18:56:00 UTC,,2024-06-03 00:09:00 UTC,2024-06-04 15:14:00 UTC,1
104966,83969,Complete,2024-05-31 11:07:00 UTC,,2024-06-02 05:00:00 UTC,2024-06-05 02:19:00 UTC,1
13416,10645,Complete,2024-06-01 01:04:00 UTC,,2024-06-02 06:08:00 UTC,2024-06-05 11:27:00 UTC,1
2678,2112,Complete,2024-06-01 10:42:00 UTC,,2024-06-02 09:06:00 UTC,2024-06-06 12:10:00 UTC,1
7301,5758,Complete,2024-06-01 08:03:00 UTC,,2024-06-01 13:56:00 UTC,2024-06-05 11:14:00 UTC,1
33439,26733,Complete,2024-05-31 02:35:00 UTC,,2024-06-01 05:23:00 UTC,2024-06-02 18:42:00 UTC,1
60758,48559,Complete,2024-05-31 05:58:00 UTC,,2024-06-03 03:39:00 UTC,2024-06-04 06:31:00 UTC,1
16862,13387,Complete,2024-06-01 03:27:00 UTC,,2024-06-02 02:41:00 UTC,2024-06-03 00:33:00 UTC,1
109208,87325,Complete,2024-06-01 00:50:19.228064 UTC,,2024-06-03 23:39:19.228064 UTC,2024-06-08 04:45:19.228064 UTC,1
43908,35115,Complete,2024-05-31 03:04:00 UTC,,2024-06-01 09:48:00 UTC,2024-06-05 15:55:00 UTC,1
29380,23469,Complete,2024-05-31 18:21:00 UTC,,2024-06-01 09:57:00 UTC,2024-06-05 12:14:00 UTC,1
45119,36082,Complete,2024-06-01 16:07:00 UTC,,2024-06-03 16:33:00 UTC,2024-06-06 14:08:00 UTC,1
16854,13378,Complete,2024-06-01 15:04:00 UTC,,2024-06-03 00:33:00 UTC,2024-06-06 12:11:00 UTC,1
55626,44427,Complete,2024-06-01 02:24:00 UTC,,2024-06-02 16:46:00 UTC,2024-06-03 09:00:00 UTC,1
50150,40091,Complete,2024-06-01 01:26:37.685461 UTC,,2024-06-01 05:32:37.685461 UTC,2024-06-05 16:56:37.685461 UTC,1
66309,52990,Complete,2024-06-01 06:46:13.322624 UTC,,2024-06-01 06:48:13.322624 UTC,2024-06-04 05:39:13.322624 UTC,1
102203,81741,Complete,2024-06-01 10:58:00 UTC,,2024-06-02 18:03:00 UTC,2024-06-04 19:09:00 UTC,1
75295,60260,Complete,2024-06-01 11:09:00 UTC,,2024-06-04 01:58:00 UTC,2024-06-07 13:45:00 UTC,1
16572,13156,Complete,2024-06-01 10:10:00 UTC,,2024-06-01 22:04:00 UTC,2024-06-03 19:25:00 UTC,1
20040,15949,Complete,2024-06-01 18:30:27.280411 UTC,,2024-06-01 20:27:27.280411 UTC,2024-06-03 08:04:27.280411 UTC,1
13365,10598,Complete,2024-06-01 06:43:00 UTC,,2024-06-02 12:04:00 UTC,2024-06-04 12:52:00 UTC,1
85526,68388,Complete,2024-06-01 10:33:00 UTC,,2024-06-02 13:07:00 UTC,2024-06-04 12:27:00 UTC,1
50078,40031,Complete,2024-05-31 14:03:00 UTC,,2024-06-03 01:43:00 UTC,2024-06-04 03:14:00 UTC,1
74040,59245,Complete,2024-06-01 10:14:16.182852 UTC,,2024-06-03 09:40:16.182852 UTC,2024-06-07 21:36:16.182852 UTC,1
97050,77666,Complete,2024-06-01 16:09:00 UTC,,2024-06-03 18:32:00 UTC,2024-06-05 07:44:00 UTC,1
114861,91970,Complete,2024-06-01 04:56:00 UTC,,2024-06-01 05:24:00 UTC,2024-06-04 09:49:00 UTC,1
28481,22742,Complete,2024-06-01 04:40:00 UTC,,2024-06-04 04:26:00 UTC,2024-06-07 04:47:00 UTC,1
81285,65042,Complete,2024-06-01 16:51:00 UTC,,2024-06-03 06:24:00 UTC,2024-06-07 19:07:00 UTC,1
75025,60061,Complete,2024-06-01 08:06:40.003371 UTC,,2024-06-02 03:52:40.003371 UTC,2024-06-05 21:41:40.003371 UTC,1
83770,66983,Complete,2024-05-31 02:35:00 UTC,,2024-06-02 12:03:00 UTC,2024-06-06 14:08:00 UTC,1
62141,49641,Complete,2024-06-01 10:55:35.641103 UTC,,2024-06-02 05:39:35.641103 UTC,2024-06-05 03:50:35.641103 UTC,1
85699,68526,Complete,2024-05-31 16:41:00 UTC,,2024-06-01 05:52:00 UTC,2024-06-02 16:17:00 UTC,1
36092,28833,Complete,2024-06-01 00:33:00 UTC,,2024-06-01 17:00:00 UTC,2024-06-02 16:26:00 UTC,1
65173,52105,Complete,2024-06-01 11:21:47.711825 UTC,,2024-06-03 13:48:47.711825 UTC,2024-06-06 20:44:47.711825 UTC,1
38545,30831,Complete,2024-06-01 04:01:00 UTC,,2024-06-03 21:11:00 UTC,2024-06-05 13:30:00 UTC,1
107892,86311,Complete,2024-06-01 07:02:48.444317 UTC,,2024-06-02 21:56:48.444317 UTC,2024-06-03 08:56:48.444317 UTC,1
38591,30865,Complete,2024-06-01 08:02:00 UTC,,2024-06-03 14:36:00 UTC,2024-06-05 00:40:00 UTC,1
72652,58093,Complete,2024-06-01 10:55:00 UTC,,2024-06-04 08:36:00 UTC,2024-06-05 00:13:00 UTC,1
74307,59459,Complete,2024-05-31 03:08:00 UTC,,2024-06-01 14:22:00 UTC,2024-06-05 13:25:00 UTC,1
100875,80666,Complete,2024-05-31 00:08:00 UTC,,2024-06-01 10:04:00 UTC,2024-06-03 18:47:00 UTC,1
17709,14077,Complete,2024-06-01 08:38:30.708351 UTC,,2024-06-03 01:09:30.708351 UTC,2024-06-06 04:08:30.708351 UTC,1
23345,18616,Complete,2024-05-31 02:52:00 UTC,,2024-06-02 18:06:00 UTC,2024-06-06 17:50:00 UTC,1
116005,92859,Complete,2024-06-01 05:56:00 UTC,,2024-06-03 03:24:00 UTC,2024-06-07 23:49:00 UTC,1
34945,27942,Complete,2024-05-31 14:41:00 UTC,,2024-06-03 05:30:00 UTC,2024-06-07 07:34:00 UTC,1
47161,37738,Complete,2024-06-01 04:54:00 UTC,,2024-06-01 12:25:00 UTC,2024-06-03 02:08:00 UTC,1
67326,53806,Complete,2024-06-01 02:45:37.450571 UTC,,2024-06-03 08:16:37.450571 UTC,2024-06-05 11:30:37.450571 UTC,1
109393,87483,Complete,2024-06-01 03:07:00 UTC,,2024-06-02 22:37:00 UTC,2024-06-03 05:24:00 UTC,1
117820,94331,Complete,2024-06-01 17:33:52.961829 UTC,,2024-06-02 03:24:52.961829 UTC,2024-06-04 20:30:52.961829 UTC,1
26005,20773,Complete,2024-06-01 11:41:00 UTC,,2024-06-02 12:43:00 UTC,2024-06-06 16:55:00 UTC,1
46780,37410,Complete,2024-05-31 16:06:00 UTC,,2024-06-02 23:17:00 UTC,2024-06-03 08:17:00 UTC,1
104855,83884,Complete,2024-06-01 15:12:00 UTC,,2024-06-04 05:49:00 UTC,2024-06-04 17:32:00 UTC,1
85389,68285,Complete,2024-06-01 15:30:00 UTC,,2024-06-03 03:19:00 UTC,2024-06-06 14:21:00 UTC,1
20131,16033,Complete,2024-06-01 04:01:00 UTC,,2024-06-03 16:53:00 UTC,2024-06-08 08:59:00 UTC,1
28648,22877,Complete,2024-06-01 02:16:00 UTC,,2024-06-02 07:01:00 UTC,2024-06-06 23:03:00 UTC,1
40764,32639,Complete,2024-05-31 07:46:00 UTC,,2024-06-02 20:35:00 UTC,2024-06-06 19:30:00 UTC,1
65515,52384,Complete,2024-06-01 10:57:00 UTC,,2024-06-02 01:23:00 UTC,2024-06-05 15:17:00 UTC,1
85605,68446,Complete,2024-06-01 00:32:00 UTC,,2024-06-03 08:24:00 UTC,2024-06-04 23:46:00 UTC,1
37545,29996,Complete,2024-05-31 04:40:00 UTC,,2024-06-02 10:11:00 UTC,2024-06-05 18:25:00 UTC,1
59254,47338,Complete,2024-05-31 02:17:00 UTC,,2024-05-31 20:34:00 UTC,2024-06-04 13:05:00 UTC,1
45643,36517,Complete,2024-06-01 02:52:00 UTC,,2024-06-04 01:39:00 UTC,2024-06-06 16:25:00 UTC,1
32057,25609,Complete,2024-06-01 18:00:26.734871 UTC,,2024-06-04 14:05:26.734871 UTC,2024-06-05 10:09:26.734871 UTC,1
70614,56423,Complete,2024-06-01 12:06:00 UTC,,2024-06-02 06:58:00 UTC,2024-06-02 20:18:00 UTC,1
81305,65059,Complete,2024-06-01 08:41:00 UTC,,2024-06-01 14:40:00 UTC,2024-06-03 23:09:00 UTC,1
104856,83884,Complete,2024-06-01 15:12:00 UTC,,2024-06-01 16:35:00 UTC,2024-06-05 22:10:00 UTC,1
39133,31292,Complete,2024-06-01 00:59:00 UTC,,2024-06-01 10:10:00 UTC,2024-06-06 00:40:00 UTC,1
49058,39224,Complete,2024-06-01 10:15:00 UTC,,2024-06-04 09:01:00 UTC,2024-06-07 06:35:00 UTC,1
104274,83406,Complete,2024-06-01 08:12:00 UTC,,2024-06-01 22:35:00 UTC,2024-06-04 13:25:00 UTC,1
51193,40967,Returned,2024-05-31 07:43:00 UTC,2024-06-01 10:05:00 UTC,2024-05-31 15:19:00 UTC,2024-05-31 21:59:00 UTC,1
118125,94559,Returned,2024-05-31 00:41:00 UTC,2024-06-03 03:33:00 UTC,2024-05-31 01:08:00 UTC,2024-06-03 00:04:00 UTC,1
33017,26403,Returned,2024-06-01 08:04:00 UTC,2024-06-05 23:51:00 UTC,2024-06-03 17:36:00 UTC,2024-06-05 04:18:00 UTC,1
30259,24190,Returned,2024-05-31 16:50:00 UTC,2024-06-06 10:19:00 UTC,2024-06-01 01:40:00 UTC,2024-06-03 13:34:00 UTC,1
111828,89430,Returned,2024-05-31 01:40:00 UTC,2024-06-03 15:40:00 UTC,2024-05-31 18:46:00 UTC,2024-06-01 14:02:00 UTC,1
33612,26864,Returned,2024-06-01 01:03:04.497513 UTC,2024-06-08 19:15:04.497513 UTC,2024-06-02 10:21:04.497513 UTC,2024-06-06 16:02:04.497513 UTC,1
21385,17041,Returned,2024-06-01 15:34:00 UTC,2024-06-08 03:12:00 UTC,2024-06-04 00:12:00 UTC,2024-06-06 01:51:00 UTC,1
99914,79939,Returned,2024-05-31 16:26:00 UTC,2024-06-04 01:29:00 UTC,2024-06-02 02:53:00 UTC,2024-06-03 18:26:00 UTC,1
23808,18997,Returned,2024-06-01 06:32:00 UTC,2024-06-03 14:01:00 UTC,2024-06-01 16:07:00 UTC,2024-06-02 04:23:00 UTC,1
41191,32977,Returned,2024-06-01 15:18:00 UTC,2024-06-04 17:55:00 UTC,2024-06-02 06:32:00 UTC,2024-06-03 08:34:00 UTC,1
105344,84297,Returned,2024-06-01 17:35:00 UTC,2024-06-05 23:35:00 UTC,2024-06-02 13:59:00 UTC,2024-06-03 21:12:00 UTC,1
92153,73781,Returned,2024-05-31 14:47:00 UTC,2024-06-04 02:05:00 UTC,2024-06-03 07:17:00 UTC,2024-06-03 20:34:00 UTC,1
6085,4775,Returned,2024-06-01 17:35:00 UTC,2024-06-05 10:41:00 UTC,2024-06-02 16:09:00 UTC,2024-06-05 07:26:00 UTC,1
83941,67132,Returned,2024-05-31 12:48:00 UTC,2024-06-05 05:49:00 UTC,2024-05-31 23:37:00 UTC,2024-06-02 13:04:00 UTC,1
5548,4345,Returned,2024-05-31 11:08:00 UTC,2024-06-02 14:48:00 UTC,2024-05-31 16:51:00 UTC,2024-06-01 20:44:00 UTC,1
79927,63941,Returned,2024-06-01 01:04:00 UTC,2024-06-08 19:39:00 UTC,2024-06-02 23:19:00 UTC,2024-06-06 20:24:00 UTC,1
2911,2301,Returned,2024-05-31 13:18:00 UTC,2024-06-09 18:16:00 UTC,2024-06-02 02:31:00 UTC,2024-06-06 22:00:00 UTC,1
15872,12593,Returned,2024-06-01 09:52:00 UTC,2024-06-05 17:07:00 UTC,2024-06-02 14:01:00 UTC,2024-06-03 09:30:00 UTC,1
88069,70453,Returned,2024-06-01 10:57:00 UTC,2024-06-03 18:18:00 UTC,2024-06-02 15:12:00 UTC,2024-06-03 11:33:00 UTC,1
57800,46194,Returned,2024-05-31 07:23:00 UTC,2024-06-04 13:00:00 UTC,2024-06-02 23:06:00 UTC,2024-06-04 01:41:00 UTC,1
12856,10176,Returned,2024-06-01 07:53:00 UTC,2024-06-09 11:58:00 UTC,2024-06-03 14:26:00 UTC,2024-06-08 00:59:00 UTC,1
61731,49316,Returned,2024-06-01 00:26:00 UTC,2024-06-05 06:42:00 UTC,2024-06-03 00:56:00 UTC,2024-06-04 21:42:00 UTC,1
91258,73024,Returned,2024-06-01 09:40:57.617106 UTC,2024-06-09 00:06:57.617106 UTC,2024-06-03 14:00:57.617106 UTC,2024-06-06 09:47:57.617106 UTC,1
25216,20121,Returned,2024-06-01 05:23:00 UTC,2024-06-08 11:30:00 UTC,2024-06-02 09:19:00 UTC,2024-06-06 23:10:00 UTC,1
62512,49951,Returned,2024-06-01 14:57:44.626264 UTC,2024-06-06 17:59:44.626264 UTC,2024-06-04 04:35:44.626264 UTC,2024-06-04 23:14:44.626264 UTC,1
27567,22007,Returned,2024-05-31 03:05:00 UTC,2024-06-03 12:49:00 UTC,2024-05-31 16:11:00 UTC,2024-06-02 15:59:00 UTC,1
55564,44374,Returned,2024-05-31 16:07:00 UTC,2024-06-06 09:14:00 UTC,2024-06-01 04:33:00 UTC,2024-06-05 18:40:00 UTC,1
32636,26089,Returned,2024-06-01 11:22:00 UTC,2024-06-08 19:26:00 UTC,2024-06-04 07:12:00 UTC,2024-06-08 01:38:00 UTC,1
65265,52182,Returned,2024-05-31 13:34:00 UTC,2024-06-06 06:37:00 UTC,2024-05-31 15:15:00 UTC,2024-06-04 09:54:00 UTC,1
76028,60837,Returned,2024-06-01 08:14:00 UTC,2024-06-09 06:43:00 UTC,2024-06-03 12:52:00 UTC,2024-06-07 05:48:00 UTC,1
110413,88265,Returned,2024-06-01 07:37:00 UTC,2024-06-06 01:14:00 UTC,2024-06-02 05:15:00 UTC,2024-06-03 07:11:00 UTC,1
39000,31188,Returned,2024-05-31 14:18:00 UTC,2024-06-07 04:24:00 UTC,2024-06-01 03:11:00 UTC,2024-06-05 21:08:00 UTC,1
52896,42262,Returned,2024-06-01 02:24:00 UTC,2024-06-04 18:53:00 UTC,2024-06-01 09:52:00 UTC,2024-06-02 07:03:00 UTC,1
69880,55855,Returned,2024-06-01 11:21:00 UTC,2024-06-05 17:22:00 UTC,2024-06-02 23:29:00 UTC,2024-06-03 05:19:00 UTC,1
63542,50781,Returned,2024-06-01 07:47:00 UTC,2024-06-06 11:55:00 UTC,2024-06-02 22:25:00 UTC,2024-06-06 11:43:00 UTC,1
100950,80724,Returned,2024-06-01 01:22:00 UTC,2024-06-04 16:40:00 UTC,2024-06-02 08:21:00 UTC,2024-06-02 11:43:00 UTC,1
107589,86054,Returned,2024-05-31 07:54:00 UTC,2024-06-07 14:23:00 UTC,2024-06-02 03:51:00 UTC,2024-06-05 02:01:00 UTC,1
92356,73945,Returned,2024-06-01 11:14:24.326237 UTC,2024-06-08 18:45:24.326237 UTC,2024-06-02 02:14:24.326237 UTC,2024-06-06 17:34:24.326237 UTC,1
26460,21133,Returned,2024-06-01 05:02:00 UTC,2024-06-03 15:27:00 UTC,2024-06-02 11:59:00 UTC,2024-06-03 06:28:00 UTC,1
80461,64372,Returned,2024-06-01 16:03:00 UTC,2024-06-06 15:28:00 UTC,2024-06-03 09:39:00 UTC,2024-06-04 16:02:00 UTC,1
79635,63694,Returned,2024-06-01 18:40:00 UTC,2024-06-04 21:46:00 UTC,2024-06-01 20:53:00 UTC,2024-06-04 19:14:00 UTC,1
33069,26439,Returned,2024-06-01 11:53:00 UTC,2024-06-07 08:33:00 UTC,2024-06-03 11:05:00 UTC,2024-06-07 03:12:00 UTC,1
15380,12214,Returned,2024-06-01 01:26:00 UTC,2024-06-03 12:18:00 UTC,2024-06-01 16:20:00 UTC,2024-06-02 02:09:00 UTC,1
96946,77588,Returned,2024-05-31 11:40:00 UTC,2024-06-04 13:50:00 UTC,2024-06-02 07:02:00 UTC,2024-06-03 22:38:00 UTC,1
